spotify_track_id,songid,performer,song,spotify_track_album,spotify_track_explicit,first_chart_appearance,peak_position,weeks_on_chart
4N4CHJqFZHyB7SBUuSFu1y,Mrs. RightMindless Behavior Featuring Diggy,Mindless Behavior Featuring Diggy,Mrs. Right,"#1 Girl",false,2011-08-27,99,10
4w27lZ9zcceZp6rumzGCBx,FocusedWale Featuring Kid Cudi,Wale Featuring Kid Cudi,Focused,Ambition,true,2011-11-05,97,1
1g1TeDflB6atAy7HKwrzXu,Learn To Let GoKesha,Kesha,Learn To Let Go,Rainbow,false,2017-08-19,97,1
67xTBZLMacOVnrMHSJlJWx,Lover Come BackDoris Day,Doris Day,Lover Come Back,Golden Girl (The Columbia Recordings 1944-1966),false,1962-04-07,98,1
2PThnRtJLm63V54ygHKuQf,Mr. Magic ManWilson Pickett,Wilson Pickett,Mr. Magic Man,The Complete RCA Studio Recordings (1973-1975),false,1973-04-14,98,1
3jji5j3w6JHyBa5HR1xD3N,Grow Closer TogetherThe Impressions,The Impressions,Grow Closer Together,The Impressions,false,1962-02-17,99,1
2yShRZBSQ7Pa7GPrdQBjhy,Mama (He Treats Your Daughter Mean)Ruth Brown,Ruth Brown,Mama (He Treats Your Daughter Mean),Ruth Brown,false,1962-09-08,99,1
2crpjo4q4fNYqXeRMVZ1no,I've Got Five Dollars And It's Saturday NightGeorge & Gene,George & Gene,I've Got Five Dollars And It's Saturday Night,Tender Years (Remastered),false,1965-04-17,99,1
1bYtKF2sY2wLU6xdVaqIqD,"It's Alright, It's OKAshley Tisdale",Ashley Tisdale,"It's Alright, It's OK",Guilty Pleasure,false,2009-05-02,99,1
40e9kU9Wd4vbedqSA7Io4n,NotionKings Of Leon,Kings Of Leon,Notion,Only By The Night,false,2009-10-31,99,1
0gu5B9dUOiLezdDjrLPCCV,FriendsThe Carters,The Carters,Friends,EVERYTHING IS LOVE,true,2018-06-30,99,1
1M1F8qAMHX003wJyYr9KUo,Going To Chicago BluesCount Basie & His Orch.,Count Basie & His Orch.,Going To Chicago Blues,Sing Along with Basie,false,1958-08-16,100,1
2V1jzWfUm1HdsqSt08fFtt,Love Me NowBrook Benton,Brook Benton,Love Me Now,Greatest Hits: The Mercury Years,false,1965-07-03,100,1
4L9J2or96xvWhQwWw09fHO,MockingbirdRob Thomas,Rob Thomas,Mockingbird,cradlesong,false,2010-07-31,100,4
5WPiqNMwZg2mUeAb11cn4Z,"For You, And Your DenialYellowcard",Yellowcard,"For You, And Your Denial",When You're Throuh Thinkin,false,2011-02-05,100,1
2Ih0U9yUuY0oU2In3h21If,Karate Chop (Remix)Future Featuring Lil Wayne,Future Featuring Lil Wayne,Karate Chop (Remix),Honest,true,2013-03-09,100,12
7rdP71W8x4UbJ0KAKBACbo,Never EnoughOne Direction,One Direction,Never Enough,Made In The A.M. (Deluxe Edition),false,2015-12-05,100,1
7LAhKXDNWwq3CmnFP3UIOP,NightmareOffset & Metro Boomin,Offset & Metro Boomin,Nightmare,Without Warning,true,2017-11-25,100,1
5I8YPXA3U6tnYpFNvchUeb,AmorRoger Williams,Roger Williams,Amor,The Greatest Popular Pianist / The Artist's Choice,false,1962-03-10,99,4
32MVugmWBCY1Cs4NUGG9pT,Co-CoThe Sweet,The Sweet,Co-Co,Sweet Coco,true,1971-10-02,99,2
0Idxq1IPvjjctgd7lRxSBh,Redneck FriendJackson Browne,Jackson Browne,Redneck Friend,Solo Acoustic Volume 2,false,1973-09-29,99,10
0O38BS1klXTO7qRKeEsUK4,(Call Me Your) Anything ManBobby Moore,Bobby Moore,(Call Me Your) Anything Man,Disco Gold Vol. 2,false,1975-08-09,99,2
7gmB6hVMsv0XbjfiTgpATI,So In LoveCurtis Mayfield,Curtis Mayfield,So In Love,There's No Place Like America Today,false,1975-09-27,99,7
6NbymSghPGdB0d7XMYTJ4Y,Bring It All BackGrayson Hugh,Grayson Hugh,Bring It All Back,Blind to Reason,false,1989-10-28,99,4
0lyYVubxulG0uUPOVCQj0Z,"ShineLil' Wayne Featuring Baby, Mack 10 & Mickey","Lil' Wayne Featuring Baby, Mack 10 & Mickey",Shine,Lights Out,false,2001-09-22,99,3
6fzcnVO0X2cpYjsHk19GJo,Sometimes You Can't Make It On Your OwnU2,U2,Sometimes You Can't Make It On Your Own,How To Dismantle An Atomic Bomb,false,2005-04-16,99,3
3bsDo5vjjJI7O8VuytGIrc,Don't Trust Me3OH!3,3OH!3,Don't Trust Me,Alternative 2K Essentials,false,2008-11-15,99,37
79gkHjNTSyGPXEyGkNQ8zH,Cuando Me EnamoroEnrique Iglesias Featuring Juan Luis Guerra,Enrique Iglesias Featuring Juan Luis Guerra,Cuando Me Enamoro,Euphoria (Standard US/Latin version),false,2010-07-17,99,5
5rXDTihGQ3TkYE3pmraAmH,Rockstar 101Rihanna Featuring Slash,Rihanna Featuring Slash,Rockstar 101,Rated R,true,2010-08-14,99,5
3hTfNt05rYtyMamwkxyHaZ,Do It Like YouDiggy Featuring Jeremih,Diggy Featuring Jeremih,Do It Like You,Unexpected Arrival,false,2012-02-11,99,8
2QEDCc7EGEtU6s2oRALM6r,Big LoveJoe Henderson,Joe Henderson,Big Love,Snap Your Fingers,false,1962-09-08,100,4
5c3ve0JNd9Qa3EcSFol2pU,PeopleNat King Cole,Nat King Cole,People,Thank Yo,false,1964-04-11,100,1
31VnXPM48QGMyUmVnVtCAj,RumorsSyndicate Of Sound,Syndicate Of Sound,Rumors,Little Girl,false,1966-08-20,100,7
2KukEvIw9uzm5rbfvtAsae,She'll Be ThereVikki Carr,Vikki Carr,She'll Be There,The Best Of Vikki Carr: It Must Be Him,false,1968-03-23,100,3
7f9TETJBuaMXfT9mfMsHGg,Singing My SongTammy Wynette,Tammy Wynette,Singing My Song,The Essential Tammy Wynette,false,1969-04-12,100,5
1I64wz4wbFIiWtU1Pt2JUe,Put A Little Love AwayThe Emotions,The Emotions,Put A Little Love Away,Chronicle: Greatest Hits,false,1974-03-23,100,6
08IdYV9hZ4YkXaqqf4PGl0,Crazy TalkChilliwack,Chilliwack,Crazy Talk,Greatest Hits,false,1974-12-28,100,6
6bTORCskFVRlnHXbVgnKEe,Can U BelieveRobin Thicke,Robin Thicke,Can U Believe,The Evolution of Robin Thicke,false,2007-08-18,100,2
1XTbAGjlbdQ74ADCA7sE02,The Big BangKaty Tiz,Katy Tiz,The Big Bang,The Big Bang,false,2014-05-17,100,1
6Tr3qZW1w76lrUuevHXeJ8,RoyalsTaylor John Williams,Taylor John Williams,Royals,Royals (The Voice Performance),false,2014-12-20,100,1
3HrMPALbGVL5uJoWF5RBan,TonightRaspberries,Raspberries,Tonight,Side 3,false,1973-09-01,83,7
29LaaN4wmDoaUBtCQOoCed,Tonights The NightThe Shirelles,The Shirelles,Tonights The Night,Tonight's The Night,false,1960-09-10,97,12
2IOjsucrORGHHlqIlF3OAF,"Too Gone, Too LongEn Vogue",En Vogue,"Too Gone, Too Long",EV3,false,1997-10-11,44,17
2SPU97neddixGZ3wCMLAwx,Too Late For GoodbyesJulian Lennon,Julian Lennon,Too Late For Goodbyes,Valotte,false,1985-01-26,52,17
41c0FBsKGWXqAnQC3ifyzw,Too Much Ain't Enough LoveJimmy Barnes,Jimmy Barnes,Too Much Ain't Enough Love,Freight Train Heart,false,1988-07-09,91,2
24qqfbCW3pvwwsKuEpj6Xf,Too Much Of A Good ThingAlan Jackson,Alan Jackson,Too Much Of A Good Thing,Genuine: The Alan Jackson Story,false,2004-08-07,66,13
04uBTcrWGdfjOFSNN5R1Vj,Too Much TalkPaul Revere & The Raiders Featuring Mark Lindsay,Paul Revere & The Raiders Featuring Mark Lindsay,Too Much Talk,Good Thing: The Best of Paul Revere & The Raiders,false,1968-02-10,76,8
3UFP7RyyImuEC7WGZFtHMb,Top FortySha Na Na,Sha Na Na,Top Forty,Sha Na Na,false,1971-08-07,90,3
79s3pSe1u6ggQBEwVPm58Z,Tossin' And Turnin'Bobby Lewis,Bobby Lewis,Tossin' And Turnin',Tossin' and Turnin',false,1961-04-22,91,23
5rWIO1uP0GwAoU45RTBJ2F,Gotta Go My Own WayZac Efron & Vanessa Anne Hudgens,Zac Efron & Vanessa Anne Hudgens,Gotta Go My Own Way,High School Musical 2,false,2007-09-01,60,3
75hLNJfiXV5k2YGrbGEW51,Feel AgainOneRepublic,OneRepublic,Feel Again,Native,false,2012-09-15,61,20
0N3W5peJUQtI4eyR6GJT5O,King KuntaKendrick Lamar,Kendrick Lamar,King Kunta,To Pimp A Butterfly,true,2015-04-04,61,11
7bJ4mu7MHa3rHiNyKjOoSl,Ice MeltsDrake Featuring Young Thug,Drake Featuring Young Thug,Ice Melts,More Life,true,2017-04-08,62,2
71ri87EnD7WzS61cfWmEbg,Georgia On My MindWes Montgomery,Wes Montgomery,Georgia On My Mind,Down Here On The Ground,false,1968-07-06,92,3
1zjjycn93jLHoPkuWk4TEL,Love Don't You Go Through No Changes On MeSister Sledge,Sister Sledge,Love Don't You Go Through No Changes On Me,Circle Of Love,false,1975-01-04,98,4
0pVKidXUY98ae4SqRjVTFX,Loving ArmsDobie Gray,Dobie Gray,Loving Arms,Drifting Away,false,1973-08-04,99,11
45JOdGtN1kkmeghHRz8OMZ,It's A Happening ThingThe Peanut Butter Conspiracy,The Peanut Butter Conspiracy,It's A Happening Thing,Living Dream: The Best Of The Peanut Butter Conspiracy,false,1967-03-11,94,3
1bhKFWkQ4cQtk9GOgx7jb5,Hard To HandlePatti Drew,Patti Drew,Hard To Handle,Workin' On A Groovy Thing....The Best Of,false,1968-11-16,94,2
2wnVggqXAcvtWSKfa6JkRQ,Long Tall TexanMurry Kellum,Murry Kellum,Long Tall Texan,Country Comedy,false,1963-11-09,99,11
0IFbyuvJUXroM8UkZ2Pnsk,"EvilEarth, Wind & Fire","Earth, Wind & Fire",Evil,Head To The Sky,false,1973-08-04,100,11
7gHs73wELdeycvS48JfIos,FadedAlan Walker,Alan Walker,Faded,Faded,false,2016-04-30,96,8
7zFXmv6vqI4qOt4yGf3jYZ,Get YouDaniel Caesar Featuring Kali Uchis,Daniel Caesar Featuring Kali Uchis,Get You,Freudian,false,2018-03-03,99,6
7CnIx5LpNWIUuz4H4u6xgS,No Man Is An IslandThe Van Dykes,The Van Dykes,No Man Is An Island,Tellin' It Like It Is,false,1966-04-02,97,2
5y2pNuAvWcPKiORZ12e44S,Night's On FireDavid Nail,David Nail,Night's On Fire,Fighter,false,2016-07-09,100,5
0c4IEciLCDdXEhhKxj4ThA,MadnessMuse,Muse,Madness,The 2nd Law,false,2012-09-08,84,29
1KHdq8NK9QxnGjdXb55NiG,Falling In Love At A Coffee ShopLandon Pigg,Landon Pigg,Falling In Love At A Coffee Shop,The Boy Who Never,false,2008-01-05,93,2
6qZGAqcEYUt6EE6gI4rSr5,"Never Get Enough Of Your LoveOscar Toney, Jr.","Oscar Toney, Jr.",Never Get Enough Of Your Love,Oscar's Winners,false,1968-04-20,95,2
43W0g4M4thuWwqvAuoaLID,Let The Music Take Your MindKool & The Gang,Kool & The Gang,Let The Music Take Your Mind,Kool And The Gang,false,1970-07-04,95,6
3uxXquDyiqlkXNchJYQjge,New DayPatti LaBelle,Patti LaBelle,New Day,Timeless Journey,false,2004-07-03,98,7
4fMPX87j0CHJCOJ3QtKe5P,One More TryKristine W,Kristine W,One More Try,Land Of The Living,false,1996-06-01,96,15
0Pc1IL0sVOrITAGIJhIUwK,Near YouBoz Scaggs,Boz Scaggs,Near You,The Essential Boz Scaggs,false,1971-07-03,97,2
2Z7TU3iNcZBETNdMOTFl2F,Night WalkVan Mccoy,Van Mccoy,Night Walk,The Real McCoy,false,1976-05-29,97,2
6br4Pc0BzU6dTD5fEmks2i,Electric BodyA$AP Rocky Featuring ScHoolboy Q,A$AP Rocky Featuring ScHoolboy Q,Electric Body,AT.LONG.LAST.A$AP,true,2015-06-13,80,2
0FdQ98kOrGCnheoeZWayZm,I'd Rather Be With YouJoshua Radin,Joshua Radin,I'd Rather Be With You,Simple Times,false,2008-09-27,82,2
09tyJ0VvbLty84iHIV3WQn,Listen To The BandThe Monkees,The Monkees,Listen To The Band,The Best Of The Monkees,false,1969-06-07,97,8
3DKUkv9RxYY3807Wetll2a,Holiday For ClownsBrian Hyland,Brian Hyland,Holiday For Clowns,Greatest Hits,false,1967-05-27,99,3
3zaIEaOgbhjUvxft0hdde0,Forget Me NotMartha Reeves & The Vandellas,Martha Reeves & The Vandellas,Forget Me Not,Ridin' High,false,1968-06-15,98,3
3l2hbXdvmaH3tUd3qWLKgm,I Am WomanHelen Reddy,Helen Reddy,I Am Woman,I Am Woman,false,1972-06-24,99,22
4VAAQHZOKUnkRNWKKtS224,If You Don't Want My LoveRobert John,Robert John,If You Don't Want My Love,If You Don't Want My Love,false,1968-04-13,94,12
35Ms8xegBwsiqlz630Io13,Give A Little BitGoo Goo Dolls,Goo Goo Dolls,Give A Little Bit,Let Love In,false,2004-11-27,74,20
6wwp0bxqNWF641vzUp38Z1,Foxy LadyCrown Heights Affair,Crown Heights Affair,Foxy Lady,Dreaming a Dream: The Best of Crown Heights Affair,false,1976-05-22,89,12
4wKO0okPjXmB6Jc1unxYdi,Mona LisaConway Twitty,Conway Twitty,Mona Lisa,Gold,false,1959-07-18,89,12
6mRcTcQxjHByzX6eMWv13T,New Romance (It's A Mystery)Spider,Spider,New Romance (It's A Mystery),Spider,false,1980-04-19,90,11
1zbcFS5hS92oXNL3UZDfY0,Lonely TonightBlake Shelton Featuring Ashley Monroe,Blake Shelton Featuring Ashley Monroe,Lonely Tonight,BRINGING BACK THE SUNSHINE,false,2014-12-20,95,17
0vruudBLCE0inwsooo7V65,FallenSarah McLachlan,Sarah McLachlan,Fallen,Afterglow,false,2003-10-25,73,21
3GoeTGM9kbkVnYiWyz7Ps5,Love On A RooftopDesmond Child,Desmond Child,Love On A Rooftop,Discipline,false,1991-06-22,93,12
54iN6BfnSGilCdHV708GM6,Mr. PersonalityGillette,Gillette,Mr. Personality,On the Attack,false,1995-03-04,84,18
70NGpcNvhI2hqonWNAETIu,Life After YouDaughtry,Daughtry,Life After You,It's Not Over....The Hits So Far,false,2009-12-19,66,20
2yQZwi1P8AkkxxFhQ8rMEK,Greatest Love StoryLANCO,LANCO,Greatest Love Story,Hallelujah Nights,false,2017-09-23,86,20
7jkWXm5j2er2KfsCRPwWfy,EasyRascal Flatts Featuring Natasha Bedingfield,Rascal Flatts Featuring Natasha Bedingfield,Easy,Nothing Like This,false,2011-08-13,87,23
1cktZnxiONH0hR6Q3DKy8h,Drink In My HandEric Church,Eric Church,Drink In My Hand,Chief,false,2011-10-08,96,20
2l1AraumK6y3VUwi8Bw7iJ,New World ManRush,Rush,New World Man,Signals,false,1982-09-18,72,12
3T8Ye4NB0MQhcEcxzMdAuH,Mandolin RainBruce Hornsby & The Range,Bruce Hornsby & The Range,Mandolin Rain,The Way It Is,false,1987-01-17,69,18
3F2YXxSOC9dPmxXdrh6mYl,Hold On To The NightsRichard Marx,Richard Marx,Hold On To The Nights,Richard Marx,false,1988-05-21,69,21
7CNVenAoty0IomwFPaMaaH,I Dreamed A DreamAnne Hathaway,Anne Hathaway,I Dreamed A Dream,Les Misérables: The Motion Picture Soundtrack Deluxe (Deluxe Edition),false,2013-01-12,69,3
0tbwC4Csgv47fZOG4WPO3z,Leave My Kitten AloneLittle Willie John,Little Willie John,Leave My Kitten Alone,28 Big Ones,false,1959-08-01,79,15
7LF99Uloz5baOiirOPthcM,I Dig GirlsBobby Rydell,Bobby Rydell,I Dig Girls,The Best Of Bobby Rydell,false,1959-10-10,72,6
5ZoDwIP1ntHwciLjydJ8X2,My Cherie AmourStevie Wonder,Stevie Wonder,My Cherie Amour,My Cherie Amour,false,1969-05-31,70,14
5Q6RB8C28hLmXMC9tJPoCs,Nothin' Move But The MoneyMic Geronimo Featuring DMX & Black Rob,Mic Geronimo Featuring DMX & Black Rob,Nothin' Move But The Money,Vendetta,true,1998-02-21,70,6
5l9D0ugfAeQ6cgiYb2ay65,HeyLil Jon Featuring 3OH!3,Lil Jon Featuring 3OH!3,Hey,Crunk Rock (Deluxe),true,2010-06-26,70,2
1GRiBe0kNCNYpjwCHIyynI,Girl In A Country SongMaddie & Tae,Maddie & Tae,Girl In A Country Song,Start Here,false,2014-08-16,78,20
27BgDmciSjoxTG0almHTpZ,Love To LayThe Weeknd,The Weeknd,Love To Lay,Starboy,false,2016-12-17,71,1
0c2Gc3qrijvGkr0mZ8iKxq,I Thank YouSam & Dave,Sam & Dave,I Thank You,I Thank You,false,1968-01-27,72,13
4LoCPCyDqZozyka4xO9SrM,If It's Real What I FeelJerry Butler Featuring Brenda Lee Eager,Jerry Butler Featuring Brenda Lee Eager,If It's Real What I Feel,Iceman: The Mercury Years,false,1971-03-06,98,8
5ncLNCx0nnz763Aug1q4ay,No Way OutJefferson Starship,Jefferson Starship,No Way Out,Nuclear Furniture,false,1984-05-12,72,16
1sMhhVoD3ExOFTeh70EqNe,Heaven In Your EyesLoverboy,Loverboy,Heaven In Your Eyes,Big Ones,false,1986-08-02,72,17
3nnJwpK7mH3Vdovz1OmqCF,I'm Not Gonna Teach Your Boyfriend To Dance With YouGlee Cast,Glee Cast,I'm Not Gonna Teach Your Boyfriend To Dance With You,I'm Not Gonna Teach Your Boyfriend How To Dance With You (Glee Cast Version),false,2011-05-28,72,1
0FhwFjv6cZB61uunFTferl,LalenaDonovan,Donovan,Lalena,Donovan's Greatest Hits,false,1968-10-05,73,6
0hq5mE9kYU4Sy2PpdZwGol,Greased Lightnin'John Travolta,John Travolta,Greased Lightnin',Broadway,false,1978-09-30,73,8
1mMYaXpT65iZDtvfRA9EkE,FreshKool & The Gang,Kool & The Gang,Fresh,Emergency (Reissue),false,1985-03-23,73,19
4caEPudXQ1xDd1garjHPFv,Like ThatKris Wu,Kris Wu,Like That,Like That,false,2018-06-02,73,1
1RagpNpkD3KcjXMLGMe99V,Fr FrWiz Khalifa Featuring Lil Skies,Wiz Khalifa Featuring Lil Skies,Fr Fr,Rolling Papers 2,true,2018-07-28,73,1
3piobnyJRHaoyMRvFORrXl,I Saw Linda YesterdayDickey Lee,Dickey Lee,I Saw Linda Yesterday,American Music Collection,false,1962-12-08,74,12
1gXmKCfRhKi35b3AFtSDWj,Frankie And JohnnyElvis Presley,Elvis Presley,Frankie And Johnny,Frankie & Johnny,false,1966-03-19,74,8
5MGGKu2rrCSamCjETjeFkC,Everyday With You GirlClassics IV Featuring Dennis Yost,Classics IV Featuring Dennis Yost,Everyday With You Girl,Best Of,false,1969-05-03,74,11
2yDV5qoANkgz4DQLGil59X,Let's Go!Wang Chung,Wang Chung,Let's Go!,Best Of,false,1987-01-24,74,18
5MXXbGYNmRHR7ULMvZYo5R,Every 1's A WinnerHot Chocolate,Hot Chocolate,Every 1's A Winner,Every 1's a Winner,false,1978-11-11,75,18
2A12kxPfm6YVoPnwW2Mhtn,FallingRoy Orbison,Roy Orbison,Falling,Unchained Melodies: Roy Orbison & The Royal Philharmonic Orchestra,false,1963-06-08,76,8
54RmVI3i4V9WlMsvciMB4s,It's Never Too LateSteppenwolf,Steppenwolf,It's Never Too Late,At Your Birthday Party,false,1969-05-10,76,5
0lVYRIVjK77Z6uG2GgM8Kl,I Can Only ImagineMercyMe,MercyMe,I Can Only Imagine,Almost There,false,2003-10-11,99,18
2a03afRiyAbNAleOByVju4,Get It ShawtyLloyd,Lloyd,Get It Shawty,Street Love,false,2007-03-31,76,22
6AZyiAl6mr3Jcp6AlmiQwF,It's So EasyLinda Ronstadt,Linda Ronstadt,It's So Easy,Simple Dreams,false,1977-10-08,77,18
5CxsREoQI9e8lZIrEeiDA5,I.o.u.Lee Greenwood,Lee Greenwood,I.o.u.,All-Time Greatest Hits,false,1983-05-28,77,11
2dEVFDQ9Z9Gyl73yhoKl65,Look AwayChicago,Chicago,Look Away,Chicago 19 (Expanded Edition),false,1988-09-24,77,24
1CeGBbkJeKPojRmlo2gIwq,I Can't Wait Another MinuteHi-Five,Hi-Five,I Can't Wait Another Minute,Greatest Hits,false,1991-06-22,77,21
7JeKXMQKm6GoLGTkNy2jZ0,If I Can't50 Cent,50 Cent,If I Can't,Get Rich Or Die Tryin',true,2003-10-04,77,8
2gPl93XdGnfKUykwxVHUYt,Go Get ItT.I.,T.I.,Go Get It,Trouble Man: Heavy is the Head,true,2012-08-04,77,1
3gssejEDv7U1VY6vXirrK2,Jump BackKing Curtis,King Curtis,Jump Back,Plays Great Memphis Hits,false,1967-05-13,78,6
5AUb0sDQfwDmlV16vwLw5c,"Little Ole Wine Drinker, MeDean Martin",Dean Martin,"Little Ole Wine Drinker, Me",The Essential Dean Martin,false,1967-08-19,78,6
40pyP2adDdcFnOO74zo4XG,Hooray For The Salvation Army BandBill Cosby,Bill Cosby,Hooray For The Salvation Army Band,Bill Cosby Sings Hooray For The Salvation Army Band!,false,1967-12-02,78,6
4YCuFnUwj0yBL0jQrmJ14u,Feelin' AlrightGrand Funk Railroad,Grand Funk Railroad,Feelin' Alright,Survival (Remastered 2002 / Expanded Edition),false,1971-05-01,78,6
21DyCPJqQ8tzFCHJYX9Koz,I Belong To YouLenny Kravitz,Lenny Kravitz,I Belong To You,Greatest Hits,false,2000-03-25,78,9
3tuup6TfHtbNdqlbF01HrX,Everyone's Gone To The MoonJonathan King,Jonathan King,Everyone's Gone To The Moon,Jonathan King - Combined 60's/70's Singles Sales Over 40 Million,false,1965-09-25,79,11
7qhAbHGsFjYl19uaWi3KTQ,Killer JoeQuincy Jones,Quincy Jones,Killer Joe,Walking in Space,false,1970-05-16,79,3
5ljxv8aOm8HukHTjdtEHQ6,Love Is In Control (Finger On The Trigger)Donna Summer,Donna Summer,Love Is In Control (Finger On The Trigger),Donna Summer,false,1982-06-26,79,18
5TURlRLHauRBJlCxKLPgOc,MachinerySheena Easton,Sheena Easton,Machinery,The Best Of Sheena Easton,false,1982-09-04,79,7
47z5v7hkOTuvb82F0FWALC,MagnificentU2,U2,Magnificent,No Line On The Horizon,false,2009-03-21,79,1
2swCZgyEIdacDpUNcSQMQI,New Day50 Cent Featuring Dr. Dre & Alicia Keys,50 Cent Featuring Dr. Dre & Alicia Keys,New Day,New Day,true,2012-08-18,79,1
4NH6nMvCMDtbeGSAk98vN3,No Fair At AllThe Association,The Association,No Fair At All,Greatest Hits,false,1967-02-04,80,7
54cqzbNc662Sis4VG3rDLk,Isn't It Lonely TogetherO.C. Smith,O.C. Smith,Isn't It Lonely Together,For Once In My Life (Expanded Edition),false,1968-12-14,80,6
1PAnGhRo2tHpM2DNibEEe6,Has Anyone Ever Written Anything For YouStevie Nicks,Stevie Nicks,Has Anyone Ever Written Anything For You,Rock a Little,false,1986-05-17,80,6
4NiehSBQthimPzRsVeOgCT,My My My!Troye Sivan,Troye Sivan,My My My!,Bloom,false,2018-01-27,80,1
7rKKh8AGVXuNXgLBpTBTFH,One DayLogic Featuring Ryan Tedder,Logic Featuring Ryan Tedder,One Day,YSIV,true,2018-08-11,80,1
4PXJjX7PQGzCh4G5WR4Pli,Just A LittleThe Beau Brummels,The Beau Brummels,Just A Little,Introducing The Beau Brummels,false,1965-04-17,81,12
6hG59WXc951utGHcrbhr4V,I'll Never Do You WrongJoe Tex,Joe Tex,I'll Never Do You Wrong,The Very Best o,false,1968-05-18,81,5
6OU7pt11iGYyv9etnaToyH,Long Line RiderBobby Darin,Bobby Darin,Long Line Rider,Songs From Big Sur,false,1969-02-08,81,3
1ng0RBlhyonNTb9tIR7ocr,Let Us LoveBill Withers,Bill Withers,Let Us Love,Bill Withers Live At Carnegie Hall,false,1972-12-09,81,6
2niFXRDFTmgLjPYNkcA2no,FallingLeBlanc & Carr,LeBlanc & Carr,Falling,Midnight Light,false,1977-10-15,87,28
2aqe2NgAwmMlPgtf1MnGoy,Gotta Have ItJay Z Kanye West,Jay Z Kanye West,Gotta Have It,Watch The Throne,true,2012-01-21,98,11
42PgBU5zsMItWXs9Gd9MIP,I ApologizeAnita Baker,Anita Baker,I Apologize,Blue Soul Songs,false,1994-12-31,87,12
3zOvCNuRh0hX0Bua4eWJbs,LowCracker,Cracker,Low,Get On With It: The Best Of,false,1994-04-09,90,13
7lXbmBVZsyhxsxBzodG1w3,Looking For YouKirk Franklin,Kirk Franklin,Looking For You,Hero,false,2005-12-10,92,20
1wcWdMlLjzp7Rx25JJN7c4,GuapBig Sean,Big Sean,Guap,Guap,true,2012-12-29,89,12
1fC89py9z6DXa2mWvsGaJZ,It WasChely Wright,Chely Wright,It Was,Single White Female,false,2000-03-04,86,10
0LH5xRQz5D36FpIkYUFv2e,In Your ArmsNico & Vinz,Nico & Vinz,In Your Arms,Black Star Elephant,false,2014-11-01,82,12
5zeh2xPnrNYu6TZTjCdXAD,"FunkytownLipps, Inc.","Lipps, Inc.",Funkytown,Wedding Reception,false,1980-03-29,89,23
4oW1lGOw5Q5OLvoJv92qoE,I Can HelpBilly Swan,Billy Swan,I Can Help,The Best Of Billy Swan,false,1974-09-28,90,18
2hE5Lm5XOHR4t3xlhIFauP,Fooled Around And Fell In LoveElvin Bishop,Elvin Bishop,Fooled Around And Fell In Love,Struttin' My Stuff,false,1976-03-06,88,17
3JLJ0n5ZFd8oOwvQv7LUEt,North To AlaskaJohnny Horton,Johnny Horton,North To Alaska,Johnny Horton'S Greatest Hits,false,1960-09-17,93,23
21VLdDtdwjJHuc4S07FKoB,Love Makes The World Go RoundDeon Jackson,Deon Jackson,Love Makes The World Go Round,Once Upon a Time in the '60s,false,1966-01-22,99,14
0UHiH4dy1hXULYl8CgNxRV,Fool If You Think It's OverChris Rea,Chris Rea,Fool If You Think It's Over,Whatever Happened to Benny Santini,false,1978-07-08,89,15
3TyhfD8fjfkzg9ujAM9qPO,"Man Size Love (From ""Running Scared"")Klymaxx",Klymaxx,"Man Size Love (From ""Running Scared"")",Greatest Hits,false,1986-07-05,85,15
4Su0s11An3mZPnMiPxD0fn,Little ThingsBobby Goldsboro,Bobby Goldsboro,Little Things,Bobby Goldsboro,false,1965-01-23,91,12
2CT08rpgdut8qQs7IAzMGi,Friday On My MindThe Easybeats,The Easybeats,Friday On My Mind,Easy,false,1967-03-18,100,14
78lgmZwycJ3nzsdgmPPGNx,Immigrant SongLed Zeppelin,Led Zeppelin,Immigrant Song,Led Zeppelin III (Remastered),false,1970-11-21,83,13
1oew3nFNY3vMacJAsvry0S,Me And My Broken HeartRixton,Rixton,Me And My Broken Heart,Let The Road,false,2014-04-12,87,20
3wkNK8tJZ2stygNJm8RCRD,I Luv Your GirlThe-Dream,The-Dream,I Luv Your Girl,Lovehate,true,2008-05-10,97,20
2VdbkEyvcnNvTU4Tn1tL2v,"Girl, I've Been HurtSnow",Snow,"Girl, I've Been Hurt",12 Inches Of Snow,false,1993-05-15,82,17
1F898dzpPq7Erdd8pDgUad,Neon RainbowThe Box Tops,The Box Tops,Neon Rainbow,The Letter/Neon Rainbow,false,1967-11-11,87,9
4jKq3767lb2mWKCvas6E7Z,Here Comes My BabyThe Tremeloes,The Tremeloes,Here Comes My Baby,Even The Bad Times Are Good,false,1967-04-08,84,12
0ZqhPLdc7yEv6iADB7no3F,Little Bitty GirlBobby Rydell,Bobby Rydell,Little Bitty Girl,The Best Of Bobby Rydell,false,1960-01-30,86,15
4jgruCT0YbDu2p591Q4XFh,"Hey, Bobba NeedleChubby Checker",Chubby Checker,"Hey, Bobba Needle",The Best Of Chubby Checker 1959-1963,false,1964-03-14,84,9
29bU062RLWPo6OR6rjonrN,Groovin'Booker T. & The MG's,Booker T. & The MG's,Groovin',Hip Hug-Her,false,1967-08-05,86,12
5xiWenMGQxYG9m8qHoVZ37,Mohair SamCharlie Rich,Charlie Rich,Mohair Sam,The Essential Charlie Rich,false,1965-08-28,86,11
